Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Castro-Sanchez 2021,2021,,,4.7,3.8,,32,5.5,2.0,,32,,,3.536266,-0.260266,-0.752463,0.231931,Sacral manipulative therapy vs Myofascial release; RMDQ; data extracted from table 1 and 2; data measured at 3-months follow-up
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,2.2,3.3,,35,5.3,4.7,,66,,,4.054819,-0.720271,-1.14244,-0.298103,SMT (provided by PT's) vs back school; data from 3 months after discharge (4-6 weeks);RMDQ
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,2.2,3.3,,35,5.4,4.7,,68,,,4.066936,-0.742071,-1.162696,-0.321447,SMT (provided by PT's) vs individualized physiotherapy; data from 3 months after discharge (4-6 weeks);RMDQ
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,29.6,18.3,,60,25.9,19.9,,61,,,4.586521,0.192258,-0.164962,0.549477,SMT (provided by chiropractors) vs Active exercise therapy + positive on clinical prediticion rule; 2nd Follow up 12 weeks; Oswestry Disability Index
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,32.1,15.8,,32,32.9,20.8,,28,,,3.433093,-0.043152,-0.550404,0.4641,SMT(provided by chiropractors) vs Active exercise therapy + negative on clinical prediticion rule; 2nd Follow up 12 weeks; Oswestry Disability Index
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,7.9,6.0,,77,8.8,6.0,,147,,,5.29083,-0.149493,-0.425566,0.126581,SMT (provided by PT's) vs. general and motor exercise therapy (combined); 1st follow-up 8wks; RMDQ
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,3.1,4.7,,86,3.1,4.4,,76,,,5.006618,0.0,-0.308567,0.308567,SMT (flexion-distraction provided by chiropractors) vs. exercise; RMDQ; change scores presented - used SD from baseline
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,23.4,20.5,,92,29.2,23.7,,85,,,5.115196,-0.261389,-0.557543,0.034765,SMT vs light massage; Follow-up 12 weeks; Von Korff disability scale
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,18.6,11.6,,22,16.5,9.5,,35,,,3.253239,0.200076,-0.334542,0.734695,SMT (provided by bone setters) vs. exercise; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies.
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,18.6,11.6,,22,14.1,7.7,,33,,,3.174442,0.469916,-0.077191,1.017023,SMT (provided by bone setters) vs. physiotherapy; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies..
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,3.45,4.03,,85,5.62,4.05,,19,,,3.463003,-0.534024,-1.036866,-0.031182,LVVA-SMT (flexion-distraction provided by chiropractors) vs. medical care; RMDQ; adjusted scores from linear effects model; IPD data provided by author.
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,4.11,4.05,,104,5.62,4.05,,19,,,3.5428,-0.370524,-0.861781,0.120734,HVLA-SMT (provided by chiropractors) vs medical care; RMDQ; adjusted scores from linear effects model; IPD data provided by author.
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,2.0,3.7,,23,1.0,4.4,,85,,,3.754022,0.232849,-0.228903,0.6946,SMT (provided by orthopedic manual therapists) vs. McKenzie exercise; RMDQ; median (IQR) - converted to mean (SD)
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,2.0,3.7,,23,0.0,2.2,,37,,,3.245401,0.68949,0.153644,1.225337,SMT (provided by orthopedic manual therapists) vs. advice-group (counseling session + educational back booklet)RMDQ; median (IQR) - converted to mean (SD)
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Petersen 2011,2011,,,7.5,6.3,,163,6.7,5.9,,172,,,5.815957,0.130898,-0.08358,0.345375,SMT (provided by chiropractors) vs McKenzie; RMDQ; 2 months follow up post treatment (treatment period max 12 weeks; mean days: SMT 60.5 days;McKenzie 67.5); IPD data provided by the authors.
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,13.0,12.6,,16,6.0,4.4,,17,,,2.329699,0.732968,0.024753,1.441183,Manual therapy (provided by manual therapists) vs. stabilization training; median (IQR) converted to mean (SD); Oswestry Disability Index
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,29.9,30.825161,,78,25.3,16.96521,,79,,,4.963277,0.184311,-0.12922,0.497842,SMT + home exercise program vs Supervised exercise and home exercise program; RMDQ 0-100; data extracted from table 3; data at 12 weeks
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Skillgate 2007,2007,,,1.3,2.45,,90,2.4,2.28,,73,,,4.969281,-0.460904,-0.773747,-0.148061,SMT (naprapathy provided by naprapath) vs. std. medical care; von Korff disability scale; IPD data provided by the authors.
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,5.09,4.74,,287,5.47,4.35,,225,,,6.12831,-0.082978,-0.257575,0.091619,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; RMDQ; IPD data provided by the authors."
13,6,Functional status,Functional status at 3 months - high income countries&nbsp;,1,SUBGROUP_AND_OVERALL,Zaproudina 2009,2009,,,12.2,10.9,,57,15.9,10.1,,60,,,4.517525,-0.350172,-0.71555,0.015207,"SMT (provided by bonesetters) vs. physiotherapy (massage, stretching and exercise); one month post-tx. = 3 months; Oswestry disability scale; IPD data provided by author"
13,6,Functional status,Functional status at 3 months - middle to low income countries&nbsp;,2,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,5.35,5.004393,,15,1.35,1.444485,,18,,,100.0,1.105795,0.363952,1.847639,Manipulation vs exercise therapy; RMDQ; mean and p values presented from table 2; data measured at 12-weeks follow up
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,5.1,4.9,,41,4.1,4.7,,81,,,5.357183,0.208436,-0.168163,0.585034,SMT (provided by chiropractors) vs home exercise and advice
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,5.1,4.9,,41,3.8,4.7,,82,,,5.358932,0.271012,-0.105453,0.647477,SMT (provided by chiropractors) vs supervised exercise therapy
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,2.5,3.6,,35,5.7,5.0,,68,,,4.826987,-0.693976,-1.113006,-0.274947,SMT (provided by PT's) vs individualized physiotherapy; data from 12 months after discharge (4-6 weeks)
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,2.5,3.6,,35,5.3,4.6,,68,,,4.84401,-0.647901,-1.065498,-0.230304,SMT (provided by PT's) vs back School; data from 12 months after discharge (4-6 weeks)
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,9.2,6.6,,73,9.2,6.7,,138,,,6.693654,0.0,-0.283654,0.283654,SMT (provided by PT's) vs. general and motor exercise therapy (combined); RMDQ
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,2.7,4.7,,95,3.1,4.4,,78,,,6.449482,-0.087193,-0.386814,0.212427,SMT (flexion-distraction provided by chiropractors) vs. exercise; RMDQ; change scores presented - used SD from baseline
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,19.1,18.7,,88,28.0,23.7,,81,,,6.366431,-0.417086,-0.722213,-0.111958,SMT vs light massage; Follow-up 52 weeks; Von Korff disability scale
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,15.3,11.6,,22,17.2,9.5,,32,,,3.568374,-0.180058,-0.724026,0.363911,SMT (provided by bone setters) vs. exercise; Oswestry Disabilty Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies.
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,15.3,11.6,,22,13.7,7.7,,32,,,3.569768,0.1665,-0.377303,0.710302,SMT (provided by bone setters) vs. physiotherapy; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies..
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,6.2,5.0,,156,6.0,5.4,,148,,,7.61878,0.038377,-0.186545,0.263299,SMT (chiropractic care provided by chiropractors) +physical modalities (DCPm) vs. medical care + physical therapy (MDpt); data from 6 weeks; RMDQ; data estimated from graphs; SD used from baseline score
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,6.6,5.6,,153,7.1,5.6,,153,,,7.630232,-0.089065,-0.313265,0.135135,SMT (chiropractic care provided by chiropractors) only vs. medical care only; data from 6 weeks; RMDQ; data estimated from graphs; SD used from baseline score
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,0.0,1.5,,23,1.0,1.5,,52,,,3.937341,-0.659794,-1.162448,-0.15714,SMT (provided by orthopedic manual therapists) vs. McKenzie exercise; RMDQ; median (IQR) - converted to mean (SD)
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,0.0,1.5,,23,0.0,2.2,,37,,,3.773284,0.0,-0.520426,0.520426,SMT (provided by orthopedic manual therapists) vs. advice-group (counseling session + educational back booklet)RMDQ; median (IQR) - converted to mean (SD)
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Petersen 2011,2011,,,7.6,6.7,,163,5.9,6.2,,161,,,7.716925,0.262691,0.043964,0.481418,SMT (provided by chiropractors) vs McKenzie; RMDQ; 12 months follow up post treatment (treatment period max 12 weeks; mean days: SMT 60.5 days;McKenzie 67.5); IPD data from the authors.
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,8.0,9.6,,14,8.0,5.9,,17,,,2.472722,0.0,-0.70736,0.70736,Manual therapy (provided by manual therapists) vs. stabilization training; median (IQR) converted to mean (SD); Oswestry Disability Index
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,34.3,17.075651,,80,33.4,17.188437,,79,,,6.279617,0.052283,-0.258649,0.363214,SMT + home exercise program vs Supervised exercise and home exercise program; RMDQ 0-100; data extracted from table 3; data at 52 weeks
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,5.15,4.79,,273,5.74,4.56,,216,,,8.339259,-0.12561,-0.304267,0.053047,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; RMDQ; IPD data provided by the authors."
13,7,Functional status,Functional status at 12 months - high income countries,1,SUBGROUP_AND_OVERALL,Zaproudina 2009,2009,,,12.5,11.0,,50,16.0,10.7,,53,,,5.197019,-0.32028,-0.709251,0.068691,"SMT (provided by bonesetters) vs. physiotherapy (massage, stretching and exercise); 12 months post-tx. = 12 months; Oswestry Disability Index; IPD data provided by author"
14,1,Pain,Pain at 1 month - high income countries,1,SUBGROUP_AND_OVERALL,Blanco-Giménez 2024,2024,,,34.3,22.7,,16,35.2,22.9,,15,,,2.129528,-0.9,-16.962893,15.162893,SMT + exercise vs exercise; VAS (0-10); data extracted from tabel 2; data from 3 weeks
14,1,Pain,Pain at 1 month - high income countries,1,SUBGROUP_AND_OVERALL,Grande-Alonso 2019,2019,,,13.5,12.1,,25,18.3,12.3,,25,,,11.155769,-4.8,-11.563438,1.963438,SMT + Biobehavioral physiotherapy approach vs. Biobehavioral physiotherapy approach alone; VAS (0-100). Follow-up 1 month
14,1,Pain,Pain at 1 month - high income countries,1,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,20.4,13.5,,48,27.8,18.2,,49,,,12.445615,-7.4,-13.768187,-1.031813,chiropractic SMT + myofascial therapy vs. myofascial therapy alone
14,1,Pain,Pain at 1 month - high income countries,1,SUBGROUP_AND_OVERALL,Licciardone 2003,2003,,,37.7,26.2,,42,46.5,20.7,,17,,,3.407764,-8.8,-21.433652,3.833652,Osteopathic SMT + usual care vs. usual care alone
14,1,Pain,Pain at 1 month - high income countries,1,SUBGROUP_AND_OVERALL,Rasmussen 2008,2008,,,30.0,22.2,,35,30.0,22.2,,37,,,5.097664,0.0,-10.259647,10.259647,orthomanual/medical physician SMT + extension exercises vs. extension exercises alone; median (IQR) converted to mean (SD). Follow-up 1 month.
14,1,Pain,Pain at 1 month - high income countries,1,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,39.0,19.220493,,81,41.9,19.197475,,79,,,14.045294,-2.9,-8.853238,3.053238,SMT + Home Exercise Program vs. Home Exercise Program alone; NPRS (0-10) - Data are converted to 0-100. Measures of spread are calculated from CIs. Follow-up 1 month.
14,1,Pain,Pain at 1 month - high income countries,1,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,46.28,21.4,,140,48.93,21.49,,228,,,22.634069,-2.65,-7.160758,1.860758,Best care + exercise + SMT vs. Best care + exercise; Modified von Korff - pain scale only; Unpublished data at 1 month
14,1,Pain,Pain at 1 month - high income countries,1,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,46.28,21.4,,140,52.46,22.52,,261,,,22.928173,-6.18,-10.655524,-1.704476,Best care + SMT vs. Best care alone; Modified von Korff - pain scale only; Unpublished data at 1 month
14,1,Pain,Pain at 1 month - high income countries,1,SUBGROUP_AND_OVERALL,Vismara 2012,2012,,,14.1,11.5,,8,29.6,8.1,,11,,,6.156125,-15.5,-24.796057,-6.203943,Osteopathic manipulative treatment with specific exercise vs specific exercise alone; VAS (0-100). Follow-up after 10 sessions (18-20 days after start).
14,1,Pain,Pain at 1 month - middle and low income countries,2,SUBGROUP_AND_OVERALL,Dogan 2021,2021,,,13.6,22.2,,32,17.3,18.3,,31,,,9.699588,-3.7,-13.733054,6.333054,SMT + home exercise vs home exercise; VAS rest (0-10); data were converted to 0-100; Table 1; follow-up: 4 weeks
14,1,Pain,Pain at 1 month - middle and low income countries,2,SUBGROUP_AND_OVERALL,Ibrahim 2023,2023,,,14.0,6.8,,28,19.8,6.2,,26,,,23.683388,-5.8,-9.267469,-2.332531,Maitland mobilisation + exercise vs exercise alone; VAS (0-10); Data converted to 0-100; Table 3; Follow-up 4 weeks
14,1,Pain,Pain at 1 month - middle and low income countries,2,SUBGROUP_AND_OVERALL,Nambi 2018,2018,,,43.0,9.8,,110,54.4,9.1,,110,,,26.139722,-11.4,-13.899172,-8.900828,SMT + Laser therapy + control exercises vs. Laser therapy + control exercises alone. VAS (0-10) - Data are converted to 0-100. Follow up 1 month.
14,1,Pain,Pain at 1 month - middle and low income countries,2,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,23.5,18.0,,17,36.4,18.0,,19,,,7.737893,-12.9,-24.677974,-1.122026,SMT + Exercise vs. Exercise alone; VAS (0-10) - Data are converted to 0-100. Measure of spread are missing (only p&lt;0.001 is reported). SDs are imputed from similar studies. Follow-up 6 weeks.
14,1,Pain,Pain at 1 month - middle and low income countries,2,SUBGROUP_AND_OVERALL,Saracoglu 2022,2022,,,44.2,17.8,,19,58.9,20.3,,18,,,7.227654,-14.7,-27.029043,-2.370957,SMT + home exercise vs home exercise; NPRS (0-10). Data converted to 0-100. Table 2. Follow-up 4 weeks.
14,1,Pain,Pain at 1 month - middle and low income countries,2,SUBGROUP_AND_OVERALL,Verma 2013,2013,,,12.6,9.6,,15,24.6,11.2,,15,,,13.843248,-12.0,-19.465036,-4.534964,Mobilisation and exercise vs excercise alone. VAS (0-100). Follow-up 1 month.
14,1,Pain,Pain at 1 month - middle and low income countries,2,SUBGROUP_AND_OVERALL,Wang 2019,2019,,,50.7,17.5,,29,49.3,16.2,,29,,,11.668507,1.4,-7.279344,10.079344,SMT + Sling Exercise Therapy vs. Sling Exercise Therapy alone; VAS (0-10). Data are converted to 0-100. Follow-up 1 month.
15,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Krekoukias 2017,2017,,,12.0,11.0,,25,58.8,9.2,,25,,,33.477016,-46.8,-52.421237,-41.178763,SMT vs Sham SMT; NRPS 0-10; converted to 0-100 scale; data extracted from table 2 ; data measured at 5-weeks follow-up
15,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Tavares 2017,2017,,,10.0,8.012574,,20,16.5,18.268668,,20,,,33.060286,-6.5,-15.242687,2.242687,SMT vs Sham SMT; PNS 0-10 converted to 0-100; data extracted from table 2 ; data measured at 5 weeks-follow-up
15,1,Pain,Pain at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Thomas 2020,2020,,,31.5,14.622248,,49,26.6,10.522179,,26,,,33.462698,4.9,-0.855019,10.655019,Manipulation vs Sham SMT; NPRS 0-10 converted to 0-100; data based upon figures presented in Fig 2 using WebPlot Digitizer; data measured at 4-weeks follow-up
15,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Bialosky 2014,2014,,,34.0,26.0,,14,30.0,23.0,,27,,,7.939384,4.0,-12.147809,20.147809,SMT vs. standard placebo SMT; NRS 0-100; data based upon figures presented in Fig.4; change scores presented and SD's used from baseline; data measured at 2-weeks follow-up.
15,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Bialosky 2014,2014,,,34.0,26.0,,14,28.0,22.0,,28,,,8.114882,6.0,-9.871041,21.871041,SMT vs. Enhanced placebo SMT; NRS 0-100; data based upon figures presented in Fig.4; change scores presented and SD's used from baseline; data measured at 2-weeks follow-up.
15,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Bond 2020,2020,,,28.35,21.0,,14,27.54,21.0,,15,,,8.495143,0.81,-14.485256,16.105256,SMT versus Sham SMT; NPRS 0-10; Converted to 100 scale; change score presented and SD based upon Balthazard 2012; data measured at 3 weeks follow-up
15,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Didehdar 2020,2020,,,26.0,14.2,,10,45.3,12.6,,13,,,11.900034,-19.3,-30.452231,-8.147769,SMT vs Sham SMT; NRS 0-10 converted to 0-100; data extracted from table 2; data measured at 5-weeks follow-up
15,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Gevers-Montoro 2024,2024,,,16.6,14.1,,48,27.9,23.7,,48,,,15.501081,-11.3,-19.101481,-3.498519,SMT vs Placebo SMT; NPRS (0-100); data extracted from table 4; average pain measured at 4 weeks
15,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Senna 2011,2011,,,29.5,5.934494,,26,33.2,7.260385,,37,,,20.372837,-3.7,-6.967459,-0.432541,SMT ('non-maintained') vs Sham SMT ('control group'); 1 month follow up; SE converted into SD
15,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Thomas 2020,2020,,,31.5,14.622248,,49,26.6,10.522179,,26,,,17.862279,4.9,-0.855019,10.655019,Manipulation vs Sham SMT; NPRS 0-10 converted to 0-100; data based upon figures presented in Fig 2 using WebPlot Digitizer; data measured at 4-weeks follow-up
15,1,Pain,Pain at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Waagen 1986,1986,,,23.0,15.0,,9,31.0,15.0,,10,,,9.814359,-8.0,-21.50812,5.50812,Chiropractic/HVLA SMT vs. sham SMT; VAS (0-10); SD's presented here are approximated from similar populations; data measured at 2-weeks?
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation,3,SUBGROUP_AND_OVERALL,Balthazard 2012,2012,,,28.0,21.0,,21,41.0,29.0,,18,,,3.119467,-13.0,-29.129232,3.129232,SMT with active excercise vs detuned US with active exercise; 1st Follow up is after discharge (4-8 weeks)
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation,3,SUBGROUP_AND_OVERALL,Dougherty 2014b,2014,,,35.13,21.979282,,69,37.61,21.974493,,67,,,14.868448,-2.48,-9.867901,4.907901,SMT versus Sham SMT; VAS 0-100; data extracted from table 2; data measured at 5 weeks
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation,3,SUBGROUP_AND_OVERALL,Gibson 1985,1985,,,21.0,22.5,,39,27.0,20.0,,33,,,8.41596,-6.0,-15.819788,3.819788,SMT vs detuned fiathermy; med1an (range) presented in the study and converted ; daytime pain at 4 weeks
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation,3,SUBGROUP_AND_OVERALL,Licciardone 2003,2003,,,37.7,26.2,,42,30.7,21.9,,23,,,5.679505,7.0,-4.953598,18.953598,Osteopathic SMT vs. sham SMT; VAS 0-10 converted to 0-10; data based upon figures presented in Fig. 3 (mean+ SE); SE converted to SD; data measured at 1-month follow-up
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation,3,SUBGROUP_AND_OVERALL,Licciardone 2013,2013,,,34.97,23.8,,230,38.8,21.89,,225,,,46.001129,-3.83,-8.030197,0.370197,Osteopathic MT vs Sham MT; unpublished data used.
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation,3,SUBGROUP_AND_OVERALL,Walker 2013,2013,,,38.0,21.0,,92,42.0,21.0,,91,,,21.91549,-4.0,-10.085249,2.085249,Chiropractic care vs detuned ultrasound and activator; NRS 0-10 converted to 0-100; data extracted from table 4; data measured at 2-weeks follow-up
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation + mobilisation studies,4,SUBGROUP_AND_OVERALL,Balthazard 2012,2012,,,28.0,21.0,,21,41.0,29.0,,18,,,9.787101,-13.0,-29.129232,3.129232,SMT with active excercise vs detuned US with active exercise; 1st Follow up is after discharge (4-8 weeks)
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation + mobilisation studies,4,SUBGROUP_AND_OVERALL,Dougherty 2014b,2014,,,35.13,21.979282,,69,37.61,21.974493,,67,,,11.323926,-2.48,-9.867901,4.907901,SMT versus Sham SMT; VAS 0-100; data extracted from table 2; data measured at 5 weeks
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation + mobilisation studies,4,SUBGROUP_AND_OVERALL,Gibson 1985,1985,,,21.0,22.5,,39,27.0,20.0,,33,,,10.973169,-6.0,-15.819788,3.819788,SMT vs detuned fiathermy; med1an (range) presented in the study and converted ; daytime pain at 4 weeks
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation + mobilisation studies,4,SUBGROUP_AND_OVERALL,Krekoukias 2017,2017,,,12.0,11.0,,25,58.8,9.2,,25,,,11.526275,-46.8,-52.421237,-41.178763,SMT vs Sham SMT; NRPS 0-10; converted to 0-100 scale; data extracted from table 2 ; data measured at 5-weeks follow-up
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation + mobilisation studies,4,SUBGROUP_AND_OVERALL,Licciardone 2003,2003,,,37.7,26.2,,42,30.7,21.9,,23,,,10.608354,7.0,-4.953598,18.953598,Osteopathic SMT vs. sham SMT; VAS 0-10 converted to 0-10; data based upon figures presented in Fig. 3 (mean+ SE); SE converted to SD; data measured at 1-month follow-up
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation + mobilisation studies,4,SUBGROUP_AND_OVERALL,Licciardone 2013,2013,,,34.97,23.8,,230,38.8,21.89,,225,,,11.652722,-3.83,-8.030197,0.370197,Osteopathic MT vs Sham MT; unpublished data used.
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation + mobilisation studies,4,SUBGROUP_AND_OVERALL,Tavares 2017,2017,,,10.0,8.012574,,20,16.5,18.268668,,20,,,11.138002,-6.5,-15.242687,2.242687,SMT vs Sham SMT; PNS 0-10 converted to 0-100; data extracted from table 2 ; data measured at 5 weeks-follow-up
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation + mobilisation studies,4,SUBGROUP_AND_OVERALL,Thomas 2020,2020,,,31.5,14.622248,,49,26.6,10.522179,,26,,,11.512652,4.9,-0.855019,10.655019,Manipulation vs Sham SMT; NPRS 0-10 converted to 0-100; data based upon figures presented in Fig 2 using WebPlot Digitizer; data measured at 4-weeks follow-up
15,1,Pain,Pain at 1 month - Mixed manipulation and mobilisation + mobilisation studies,4,SUBGROUP_AND_OVERALL,Walker 2013,2013,,,38.0,21.0,,92,42.0,21.0,,91,,,11.4778,-4.0,-10.085249,2.085249,Chiropractic care vs detuned ultrasound and activator; NRS 0-10 converted to 0-100; data extracted from table 4; data measured at 2-weeks follow-up
15,2,Functional status,Functional status at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Krekoukias 2017,2017,,,2.44,1.76,,25,10.04,2.05,,25,,,32.168917,-3.915513,-4.888467,-2.942559,SMT vs Sham SMT; Roland Morris disability questionnaire; data extracted from table 2; data measured at 5-weeks follow-up
15,2,Functional status,Functional status at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Tavares 2017,2017,,,3.1,3.98492,,20,4.5,3.846035,,20,,,33.673887,-0.350397,-0.975445,0.274652,SMT vs &nbsp;Sham SMT; ODI 0-100; data extracted from table 2 ; data measured at 5 weeks-follow-up
15,2,Functional status,Functional status at 1 month - Mobilisation,1,SUBGROUP_AND_OVERALL,Thomas 2020,2020,,,12.19,7.183862,,52,10.95,4.951614,,26,,,34.157196,0.187889,-0.28385,0.659629,Mobilisation vs Sham SMT; RMDQ 0-24; data based upon figures presented in Fig. 2 using WebPlot Digitizer;data measured at 4-weeks follow-up
15,2,Functional status,Functional status at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Bialosky 2014,2014,,,12.5,9.0,,14,11.5,9.0,,27,,,10.689963,0.108961,-0.537013,0.754934,SMT vs. standard placebo SMT; ODI; data based upon figures presented in Fig.4; change scores presented and SD's used from baseline; data measured at 2-weeks follow-up.&nbsp;
15,2,Functional status,Functional status at 1 month - Manipulation,2,SUBGROUP_AND_OVERALL,Bialosky 2014,2014,,,12.5,9.0,,14,15.0,13.0,,28,,,10.742223,-0.207006,-0.850238,0.436226,SMT vs. standard placebo SMT; ODI; data based upon figures presented in Fig.4; change scores presented and SD's used from baseline; data measured at 2-weeks follow-up.
