review_id	review_group	review_pdf	outcome_section	section_order	outcome_order	outcome_name	outcome_text_raw	source_heading	outcome_role	outcome_role_note	matched_analysis_count	matched_analysis_ids	matched_analysis_outcomes	analysis_mapping_status	analysis_mapping_notes	extraction_status	extraction_notes	source_excerpt
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	5	Number of hospital admissions per person for pulmonary exacerbation during the study	Number of hospital admissions per person for pulmonary exacerbation during the study	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	6	Number of days in hospital for treatment of a pulmonary exacerbation	Number of days in hospital for treatment of a pulmonary exacerbation	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	7	Intravenous (IV) antibiotics	Intravenous (IV) antibiotics	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	8	Number of courses of IV antibiotics	Number of courses of IV antibiotics	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	9	Number of days on IV antibiotics	Number of days on IV antibiotics	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	10	Microbiology (detection of new organisms that are known to be pathogens in CF)	Microbiology (detection of new organisms that are known to be pathogens in CF)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	11	Cost-effectiveness or net cost–benefit of the digital intervention over the study period	Cost-effectiveness or net cost–benefit of the digital intervention over the study period	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	12	Adverse events	Adverse events	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	13	Treatment-related adverse effects of using the technology (which may include an increase in treatment burden; technical problems with the technology; physical effects of using the technology such as headache, dizziness, fatigue)	Treatment-related adverse effects of using the technology (which may include an increase in treatment burden; technical problems with the technology; physical effects of using the technology such as headache, dizziness, fatigue)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014606_digital_cf_infections	after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	Secondary outcomes	2	14	Any adverse effect experienced during the study Timing of outcome assessment We planned to report outcome data in periods of up to three months; three months to up to six months; six months to up to one year; and yearly thereafter. Economic data We considered cost-effectiveness or net cost–benefit of the digital intervention compared to standard treatment over the study period	Any adverse effect experienced during the study Timing of outcome assessment We planned to report outcome data in periods of up to three months; three months to up to six months; six months to up to one year; and yearly thereafter. Economic data We considered cost-effectiveness or net cost–benefit of the digital intervention compared to standard treatment over the study period	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Lung function (change from baseline or absolute post-treatment values) a.FEV1 (% predicted) Digital technology for early identification of exacerbations in people with cystic fibrosis (Review) Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.8 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews b.FEV1 (litres) 2.Hospitalisations a.Number of hospital admissions per person for pulmonary exacerbation during the study b.Number of days in hospital for treatment of a pulmonary exacerbation 3.Intravenous (IV) antibiotics a.Number of courses of IV antibiotics b.Number of days on IV antibiotics 4.Microbiology (detection of new organisms that are known to be pathogens in CF) 5.Cost-effectiveness or net cost–benefit of the digital intervention over the study period 6.Adverse events a.Treatment-related advers...
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Primary outcomes	1	1	Adverse events (e.g. hypersensitivity reaction) related to administration of anti-cancer therapy	Adverse events (e.g. hypersensitivity reaction) related to administration of anti-cancer therapy	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Adverse events (e.g. hypersensitivity reaction) related to administration of anti-cancer therapy 2.Hospital inpatient admission within 48 hours of administration of anti-cancer therapy 3.Additional hospital attendance within 48 hours of administration of anti-cancer therapy (e.g. emergency department visit) 4.IV line complications, including infection and thrombosis 5.Participant preference 6.Cost and cost-effectiveness of delivering IV anti-cancer therapy from the healthcare system perspective, including human resources, training, travel, facilities, equipment, and supplies
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Primary outcomes	1	2	Hospital inpatient admission within 48 hours of administration of anti-cancer therapy	Hospital inpatient admission within 48 hours of administration of anti-cancer therapy	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Adverse events (e.g. hypersensitivity reaction) related to administration of anti-cancer therapy 2.Hospital inpatient admission within 48 hours of administration of anti-cancer therapy 3.Additional hospital attendance within 48 hours of administration of anti-cancer therapy (e.g. emergency department visit) 4.IV line complications, including infection and thrombosis 5.Participant preference 6.Cost and cost-effectiveness of delivering IV anti-cancer therapy from the healthcare system perspective, including human resources, training, travel, facilities, equipment, and supplies
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Primary outcomes	1	3	Additional hospital attendance within 48 hours of administration of anti-cancer therapy (e.g. emergency department visit)	Additional hospital attendance within 48 hours of administration of anti-cancer therapy (e.g. emergency department visit)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Adverse events (e.g. hypersensitivity reaction) related to administration of anti-cancer therapy 2.Hospital inpatient admission within 48 hours of administration of anti-cancer therapy 3.Additional hospital attendance within 48 hours of administration of anti-cancer therapy (e.g. emergency department visit) 4.IV line complications, including infection and thrombosis 5.Participant preference 6.Cost and cost-effectiveness of delivering IV anti-cancer therapy from the healthcare system perspective, including human resources, training, travel, facilities, equipment, and supplies
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Primary outcomes	1	4	IV line complications, including infection and thrombosis	IV line complications, including infection and thrombosis	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Adverse events (e.g. hypersensitivity reaction) related to administration of anti-cancer therapy 2.Hospital inpatient admission within 48 hours of administration of anti-cancer therapy 3.Additional hospital attendance within 48 hours of administration of anti-cancer therapy (e.g. emergency department visit) 4.IV line complications, including infection and thrombosis 5.Participant preference 6.Cost and cost-effectiveness of delivering IV anti-cancer therapy from the healthcare system perspective, including human resources, training, travel, facilities, equipment, and supplies
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Primary outcomes	1	5	Participant preference	Participant preference	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Adverse events (e.g. hypersensitivity reaction) related to administration of anti-cancer therapy 2.Hospital inpatient admission within 48 hours of administration of anti-cancer therapy 3.Additional hospital attendance within 48 hours of administration of anti-cancer therapy (e.g. emergency department visit) 4.IV line complications, including infection and thrombosis 5.Participant preference 6.Cost and cost-effectiveness of delivering IV anti-cancer therapy from the healthcare system perspective, including human resources, training, travel, facilities, equipment, and supplies
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Primary outcomes	1	6	Cost and cost-effectiveness of delivering IV anti-cancer therapy from the healthcare system perspective, including human resources, training, travel, facilities, equipment, and supplies	Cost and cost-effectiveness of delivering IV anti-cancer therapy from the healthcare system perspective, including human resources, training, travel, facilities, equipment, and supplies	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Adverse events (e.g. hypersensitivity reaction) related to administration of anti-cancer therapy 2.Hospital inpatient admission within 48 hours of administration of anti-cancer therapy 3.Additional hospital attendance within 48 hours of administration of anti-cancer therapy (e.g. emergency department visit) 4.IV line complications, including infection and thrombosis 5.Participant preference 6.Cost and cost-effectiveness of delivering IV anti-cancer therapy from the healthcare system perspective, including human resources, training, travel, facilities, equipment, and supplies
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Secondary outcomes	2	1	Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC))	Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC))	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC)) 2.Participant satisfaction 3.Completion of treatment regimen as planned 4.Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist) 5.Caregiver satisfaction 6.Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each ou...
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Secondary outcomes	2	2	Participant satisfaction	Participant satisfaction	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC)) 2.Participant satisfaction 3.Completion of treatment regimen as planned 4.Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist) 5.Caregiver satisfaction 6.Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each ou...
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Secondary outcomes	2	3	Completion of treatment regimen as planned	Completion of treatment regimen as planned	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC)) 2.Participant satisfaction 3.Completion of treatment regimen as planned 4.Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist) 5.Caregiver satisfaction 6.Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each ou...
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Secondary outcomes	2	4	Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist)	Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC)) 2.Participant satisfaction 3.Completion of treatment regimen as planned 4.Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist) 5.Caregiver satisfaction 6.Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each ou...
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Secondary outcomes	2	5	Caregiver satisfaction	Caregiver satisfaction	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC)) 2.Participant satisfaction 3.Completion of treatment regimen as planned 4.Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist) 5.Caregiver satisfaction 6.Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each ou...
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Secondary outcomes	2	6	Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each outcome listed above, we extracted data at all time points assessed and reported on in the eligible studies	Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each outcome listed above, we extracted data at all time points assessed and reported on in the eligible studies	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC)) 2.Participant satisfaction 3.Completion of treatment regimen as planned 4.Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist) 5.Caregiver satisfaction 6.Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each ou...
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Secondary outcomes	2	7	For outcomes related to serious adverse events, complications, and cost, data from time points assessed at the longest follow- up postintervention were of primary interest to us	For outcomes related to serious adverse events, complications, and cost, data from time points assessed at the longest follow- up postintervention were of primary interest to us	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC)) 2.Participant satisfaction 3.Completion of treatment regimen as planned 4.Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist) 5.Caregiver satisfaction 6.Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each ou...
CD014861_home_iv_cancer_therapy	after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	Secondary outcomes	2	8	For outcomes such as participant preference, participant quality of life, participant and caregiver satisfaction, and completion of treatment as planned (i.e. non-adherence to the treatment regimen), data collected at time points as soon as possible after the intervention were of primary interest to us	For outcomes such as participant preference, participant quality of life, participant and caregiver satisfaction, and completion of treatment as planned (i.e. non-adherence to the treatment regimen), data collected at time points as soon as possible after the intervention were of primary interest to us	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	1.Health-related quality of life (e.g. European Organisation for Research and Treatment of Cancer Quality-of-life Questionnaire Core 30 (EORTC QLQC30); EuroQol-5 Domain Health-Related Quality of Life Questionnaire; Functional Living Index-Cancer (FLIC)) 2.Participant satisfaction 3.Completion of treatment regimen as planned 4.Cost of accessing IV anti-cancer therapy from a participant perspective, including but not limited to any out-of-pocket costs (e.g. gap fees and pharmacy costs not covered by medical insurance, travel costs (will be jurisdiction-dependent), parking fees) and productivity costs (e.g. participant +/- caregiver time off work to receive care and attend appointments with oncologist) 5.Caregiver satisfaction 6.Clinician preference (including, but not limited to, consultant oncologist, chemotherapy nurse, GP, hospital pharmacist, senior-level hospital manager) For each ou...
