Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
4,6,Catheter occlusion - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Xu 2017,2017,,,,,38,254,,,37,296,,,12.967316340303006,1.1968503937007875,0.7860009137373848,1.822454452489777,
4,7,Catheter occlusion - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Chin 2018,2018,,,,,1,44,,,1,52,,,1.4373662163653511,1.1818181818181819,0.07611388701219843,18.35005765310857,
4,7,Catheter occlusion - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,281,1477,,,168,1410,,,29.137425470174648,1.5967453332043717,1.3381665789251065,1.905290192763538,
4,7,Catheter occlusion - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,4,185,,,5,177,,,5.541672201514607,0.7654054054054054,0.2089034866168,2.8043832303213425,
4,7,Catheter occlusion - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,344,1593,,,344,1690,,,30.190813940035614,1.0608913998744507,0.9289112244292247,1.2116233852369869,
4,7,Catheter occlusion - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,,,,,13,105,,,4,95,,,7.371740606019103,2.9404761904761907,0.9928533021765553,8.708638232659888,
4,7,Catheter occlusion - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,7,103,,,4,103,,,6.319830681611319,1.75,0.5282886169925846,5.7970206086098335,
4,7,Catheter occlusion - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,30,379,,,37,296,,,20.001150884279358,0.633245382585752,0.4009983822917934,1.000003322393408,
4,8,"Catheter occlusion per 1,000 catheter-days (adult vs paediatric)",Adult,1,SUBGROUP_AND_OVERALL,Li 2021,2021,0.581978,0.099972,,,,1477,,,,1410,,,20.966866114275383,1.7895747109942886,1.4711383377532266,2.1769384727757,
4,8,"Catheter occlusion per 1,000 catheter-days (adult vs paediatric)",Adult,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,-0.366932,0.804436,,,,185,,,,177,,,3.3789792205183757,0.6928567577020669,0.14318789103141508,3.352591362548239,
4,8,"Catheter occlusion per 1,000 catheter-days (adult vs paediatric)",Adult,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,0.002987,0.077742,,,,1593,,,,1690,,,21.666140471490706,1.002991465529572,0.8612378879544929,1.1680766649902825,
4,8,"Catheter occlusion per 1,000 catheter-days (adult vs paediatric)",Adult,1,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,0.860918,0.666364,,,,105,,,,95,,,4.6121359592845845,2.365331071273501,0.6407400512441956,8.731764255828592,
4,8,"Catheter occlusion per 1,000 catheter-days (adult vs paediatric)",Adult,1,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,0.228982,0.177489,,,,672,,,,647,,,17.833320248659007,1.2573194070568252,0.8879054226809714,1.7804284679199824,
4,8,"Catheter occlusion per 1,000 catheter-days (adult vs paediatric)",Adult,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,0.608224,0.741907,,,,103,,,,103,,,3.8718886384111006,1.8371656934221445,0.42917650981755345,7.864311554521205,
4,8,"Catheter occlusion per 1,000 catheter-days (adult vs paediatric)",Adult,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,0.236015,0.310797,,,,379,,,,376,,,12.279297653524683,1.2661933029239776,0.6885716313486582,2.3283641198365443,
4,8,"Catheter occlusion per 1,000 catheter-days (adult vs paediatric)",Adult,1,SUBGROUP_AND_OVERALL,Xu 2017,2017,-0.538993,0.244965,,,,254,,,,296,,,14.88496277154147,0.5833353754309751,0.360913999532187,0.9428289306324065,
4,8,"Catheter occlusion per 1,000 catheter-days (adult vs paediatric)",Paediatric,2,SUBGROUP_AND_OVERALL,Chin 2018,2018,0.162298,2.226091,,,,44,,,,52,,,0.5064089222946934,1.1762106998886463,0.014984181720035334,92.3288062292184,
4,9,Catheter occlusion per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Chin 2018,2018,0.162298,2.226091,,,,44,,,,52,,,0.5064089222946935,1.1762106998886463,0.014984181720035334,92.3288062292184,
4,9,Catheter occlusion per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,-0.366932,0.804436,,,,185,,,,177,,,3.3789792205183766,0.6928567577020669,0.14318789103141508,3.352591362548239,
4,9,Catheter occlusion per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,0.002987,0.077742,,,,1593,,,,1690,,,21.666140471490706,1.002991465529572,0.8612378879544929,1.1680766649902825,
4,9,Catheter occlusion per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,0.860918,0.666364,,,,105,,,,95,,,4.6121359592845845,2.365331071273501,0.6407400512441956,8.731764255828592,
4,9,Catheter occlusion per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,0.608224,0.741907,,,,103,,,,103,,,3.8718886384111006,1.8371656934221445,0.42917650981755345,7.864311554521205,
4,9,Catheter occlusion per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,0.236015,0.310797,,,,379,,,,376,,,12.279297653524681,1.2661933029239776,0.6885716313486582,2.3283641198365443,
4,9,Catheter occlusion per 1000 catheter-days (high- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Li 2021,2021,0.581978,0.099972,,,,1477,,,,1410,,,20.966866114275383,1.7895747109942886,1.4711383377532266,2.1769384727757,
4,9,Catheter occlusion per 1000 catheter-days (high- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,0.228982,0.177489,,,,672,,,,647,,,17.833320248659007,1.2573194070568252,0.8879054226809714,1.7804284679199824,
4,9,Catheter occlusion per 1000 catheter-days (high- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Xu 2017,2017,-0.538993,0.244965,,,,254,,,,296,,,14.88496277154147,0.5833353754309751,0.360913999532187,0.9428289306324065,
4,10,Catheter occlusion per 1000 catheter-days (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Chin 2018,2018,0.162298,2.226091,,,,44,,,,52,,,0.5064089222946935,1.1762106998886463,0.014984181720035334,92.3288062292184,
4,10,Catheter occlusion per 1000 catheter-days (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Li 2021,2021,0.581978,0.099972,,,,1477,,,,1410,,,20.966866114275383,1.7895747109942886,1.4711383377532266,2.1769384727757,
4,10,Catheter occlusion per 1000 catheter-days (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,-0.366932,0.804436,,,,185,,,,177,,,3.3789792205183766,0.6928567577020669,0.14318789103141508,3.352591362548239,
4,10,Catheter occlusion per 1000 catheter-days (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,0.002987,0.077742,,,,1593,,,,1690,,,21.666140471490706,1.002991465529572,0.8612378879544929,1.1680766649902825,
4,10,Catheter occlusion per 1000 catheter-days (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,0.228982,0.177489,,,,672,,,,647,,,17.833320248659007,1.2573194070568252,0.8879054226809714,1.7804284679199824,
4,10,Catheter occlusion per 1000 catheter-days (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,0.608224,0.741907,,,,103,,,,103,,,3.8718886384111006,1.8371656934221445,0.42917650981755345,7.864311554521205,
4,10,Catheter occlusion per 1000 catheter-days (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,0.236015,0.310797,,,,379,,,,376,,,12.279297653524681,1.2661933029239776,0.6885716313486582,2.3283641198365443,
4,10,Catheter occlusion per 1000 catheter-days (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Xu 2017,2017,-0.538993,0.244965,,,,254,,,,296,,,14.88496277154147,0.5833353754309751,0.360913999532187,0.9428289306324065,
4,10,Catheter occlusion per 1000 catheter-days (continuous vs intermittent),Intermittent,2,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,0.860918,0.666364,,,,105,,,,95,,,4.6121359592845845,2.365331071273501,0.6407400512441956,8.731764255828592,
4,11,Catheter occlusion per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,-0.366932,0.804436,,,,185,,,,177,,,3.3789792205183766,0.6928567577020669,0.14318789103141508,3.352591362548239,
4,11,Catheter occlusion per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,0.002987,0.077742,,,,1593,,,,1690,,,21.666140471490706,1.002991465529572,0.8612378879544929,1.1680766649902825,
4,11,Catheter occlusion per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,0.608224,0.741907,,,,103,,,,103,,,3.8718886384111006,1.8371656934221445,0.42917650981755345,7.864311554521205,
4,11,Catheter occlusion per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,0.236015,0.310797,,,,379,,,,376,,,12.279297653524681,1.2661933029239776,0.6885716313486582,2.3283641198365443,
4,11,Catheter occlusion per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Xu 2017,2017,-0.538993,0.244965,,,,254,,,,296,,,14.88496277154147,0.5833353754309751,0.360913999532187,0.9428289306324065,
4,11,Catheter occlusion per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72-96 hour,2,SUBGROUP_AND_OVERALL,Chin 2018,2018,0.162298,2.226091,,,,44,,,,52,,,0.5064089222946935,1.1762106998886463,0.014984181720035334,92.3288062292184,
4,11,Catheter occlusion per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72-96 hour,2,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,0.860918,0.666364,,,,105,,,,95,,,4.6121359592845845,2.365331071273501,0.6407400512441956,8.731764255828592,
4,11,Catheter occlusion per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),96 hour,3,SUBGROUP_AND_OVERALL,Li 2021,2021,0.581978,0.099972,,,,1477,,,,1410,,,20.966866114275383,1.7895747109942886,1.4711383377532266,2.1769384727757,
4,11,Catheter occlusion per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),96 hour,3,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,0.228982,0.177489,,,,672,,,,647,,,17.833320248659007,1.2573194070568252,0.8879054226809714,1.7804284679199824,
